"id","citizen_id","status","opened_at"
"1790","1790","CLOSED","4/2/2024 2:26:29 PM"
"1791","1791","UNDER_INVESTIGATION","7/3/2023 5:26:29 AM"
"1792","1792","OPEN","12/3/2018 10:26:29 PM"
"1793","1793","CLOSED","1/13/2017 6:26:29 PM"
"1794","1794","UNDER_INVESTIGATION","8/25/2018 5:26:29 PM"
"1795","1795","OPEN","1/16/2018 1:26:29 AM"
"1796","1796","CLOSED","3/8/2020 8:26:29 AM"
"1797","1797","UNDER_INVESTIGATION","2/25/2026 8:26:29 PM"
"1798","1798","OPEN","8/19/2021 9:26:29 PM"
"1799","1799","CLOSED","7/23/2018 5:26:29 PM"
"1800","1800","UNDER_INVESTIGATION","5/15/2022 2:26:29 AM"
"1801","1801","OPEN","8/7/2016 5:26:29 AM"
"1802","1802","CLOSED","6/28/2024 9:26:29 AM"
"1803","1803","UNDER_INVESTIGATION","2/17/2019 12:26:29 PM"
"1804","1804","OPEN","1/2/2024 1:26:29 AM"
"1805","1805","CLOSED","4/13/2021 3:26:29 AM"
"1806","1806","UNDER_INVESTIGATION","3/21/2017 6:26:29 AM"
"1807","1807","OPEN","11/5/2024 11:26:29 PM"
"1808","1808","CLOSED","8/9/2018 2:26:29 AM"
"1809","1809","UNDER_INVESTIGATION","10/5/2025 4:26:29 AM"
"1810","1810","OPEN","11/5/2017 3:26:29 AM"
"1811","1811","CLOSED","4/17/2018 11:26:29 AM"
"1812","1812","UNDER_INVESTIGATION","11/25/2019 8:26:29 AM"
"1813","1813","OPEN","12/26/2018 10:26:29 PM"
"1814","1814","CLOSED","12/30/2024 7:26:29 PM"
"1815","1815","UNDER_INVESTIGATION","7/7/2017 2:26:29 PM"
"1816","1816","OPEN","7/24/2023 3:26:29 PM"
"1817","1817","CLOSED","8/8/2020 4:26:29 PM"
"1818","1818","UNDER_INVESTIGATION","5/15/2018 6:26:29 PM"
"1819","1819","OPEN","7/7/2026 6:26:29 AM"
"1820","1820","CLOSED","9/12/2018 6:26:29 AM"
"1821","1821","UNDER_INVESTIGATION","6/3/2022 1:26:29 AM"
"1822","1822","OPEN","7/18/2025 8:26:29 AM"
"1823","1823","CLOSED","1/9/2023 3:26:29 PM"
"1824","1824","UNDER_INVESTIGATION","12/18/2025 6:26:29 AM"
"1825","1825","OPEN","7/3/2017 11:26:29 PM"
"1826","1826","CLOSED","8/21/2025 7:26:29 PM"
"1827","1827","UNDER_INVESTIGATION","3/25/2018 9:26:29 PM"
"1828","1828","OPEN","8/3/2017 12:26:29 AM"
"1829","1829","CLOSED","7/18/2019 12:26:29 AM"
"1830","1830","UNDER_INVESTIGATION","3/13/2023 12:26:29 PM"
"1831","1831","OPEN","1/12/2020 4:26:29 AM"
"1832","1832","CLOSED","7/3/2020 10:26:29 PM"
"1833","1833","UNDER_INVESTIGATION","6/16/2020 12:26:29 PM"
"1834","1834","OPEN","4/29/2025 8:26:29 AM"
"1835","1835","CLOSED","7/3/2018 5:26:29 PM"
"1836","1836","UNDER_INVESTIGATION","9/4/2019 5:26:29 PM"
"1837","1837","OPEN","4/12/2022 1:26:29 PM"
"1838","1838","CLOSED","5/8/2018 7:26:29 PM"
"1839","1839","UNDER_INVESTIGATION","2/11/2020 11:26:29 PM"
"1840","1840","OPEN","11/16/2022 8:26:29 PM"
"1841","1841","CLOSED","5/21/2025 9:26:29 AM"
"1842","1842","UNDER_INVESTIGATION","7/22/2025 6:26:29 AM"
"1843","1843","OPEN","3/1/2019 6:26:29 AM"
"1844","1844","CLOSED","1/6/2019 7:26:29 AM"
"1845","1845","UNDER_INVESTIGATION","1/13/2022 10:26:29 PM"
"1846","1846","OPEN","7/1/2018 3:26:29 PM"
"1847","1847","CLOSED","7/22/2023 7:26:29 AM"
"1848","1848","UNDER_INVESTIGATION","12/18/2023 2:26:29 PM"
"1849","1849","OPEN","2/23/2023 2:26:29 AM"
"1850","1850","CLOSED","7/16/2017 1:26:29 PM"
"1851","1851","UNDER_INVESTIGATION","2/13/2018 9:26:29 PM"
"1852","1852","OPEN","11/4/2020 11:26:29 AM"
"1853","1853","CLOSED","7/5/2018 4:26:29 AM"
"1854","1854","UNDER_INVESTIGATION","10/8/2021 2:26:29 AM"
"1855","1855","OPEN","7/29/2019 9:26:29 PM"
"1856","1856","CLOSED","12/13/2021 2:26:29 AM"
"1857","1857","UNDER_INVESTIGATION","12/9/2018 11:26:29 PM"
"1858","1858","OPEN","12/26/2016 7:26:29 AM"
"1859","1859","CLOSED","9/24/2020 4:26:29 AM"
"1860","1860","UNDER_INVESTIGATION","6/16/2024 6:26:29 PM"
"1861","1861","OPEN","12/27/2025 8:26:29 PM"
"1862","1862","CLOSED","11/8/2021 11:26:29 PM"
"1863","1863","UNDER_INVESTIGATION","6/4/2020 8:26:29 AM"
"1864","1864","OPEN","5/12/2024 3:26:29 AM"
"1865","1865","CLOSED","1/23/2025 12:26:29 PM"
"1866","1866","UNDER_INVESTIGATION","3/1/2020 4:26:29 AM"
"1867","1867","OPEN","7/1/2024 10:26:29 AM"
"1868","1868","CLOSED","8/17/2017 11:26:29 PM"
"1869","1869","UNDER_INVESTIGATION","11/26/2024 6:26:29 AM"
"1870","1870","OPEN","12/10/2023 12:26:29 PM"
"1871","1871","CLOSED","7/2/2018 10:26:29 AM"
"1872","1872","UNDER_INVESTIGATION","7/18/2022 11:26:29 PM"
"1873","1873","OPEN","3/9/2024 1:26:29 AM"
"1874","1874","CLOSED","1/15/2020 11:26:29 AM"
"1875","1875","UNDER_INVESTIGATION","1/23/2018 8:26:29 PM"
"1876","1876","OPEN","12/9/2022 12:26:29 AM"
"1877","1877","CLOSED","8/29/2018 1:26:29 AM"
"1878","1878","UNDER_INVESTIGATION","12/16/2023 9:26:29 PM"
"1879","1879","OPEN","10/21/2023 1:26:29 AM"
"1880","1880","CLOSED","3/16/2022 2:26:29 AM"
"1881","1881","UNDER_INVESTIGATION","5/22/2024 2:26:29 PM"
"1882","1882","OPEN","7/8/2025 4:26:29 PM"
"1883","1883","CLOSED","8/29/2018 2:26:29 AM"
"1884","1884","UNDER_INVESTIGATION","5/25/2021 1:26:29 PM"
"1885","1885","OPEN","9/23/2019 5:26:29 PM"
"1886","1886","CLOSED","12/21/2021 11:26:29 AM"
"1887","1887","UNDER_INVESTIGATION","2/9/2020 9:26:29 AM"
"1888","1888","OPEN","8/1/2017 9:26:29 PM"
"1889","1889","CLOSED","3/18/2017 6:26:29 PM"
"1890","1890","UNDER_INVESTIGATION","1/1/2020 12:26:29 PM"
"1891","1891","OPEN","5/26/2020 6:26:29 AM"
"1892","1892","CLOSED","9/27/2025 6:26:29 AM"
"1893","1893","UNDER_INVESTIGATION","4/2/2020 9:26:29 AM"
"1894","1894","OPEN","4/6/2021 12:26:29 AM"
"1895","1895","CLOSED","9/8/2019 12:26:29 AM"
"1896","1896","UNDER_INVESTIGATION","3/23/2020 5:26:29 AM"
"1897","1897","OPEN","3/30/2020 12:26:29 PM"
"1898","1898","CLOSED","2/2/2020 6:26:29 PM"
"1899","1899","UNDER_INVESTIGATION","5/6/2019 4:26:29 PM"
"1900","1900","OPEN","11/1/2019 1:26:29 AM"
"1901","1901","CLOSED","5/8/2022 5:26:29 PM"
"1902","1902","UNDER_INVESTIGATION","7/28/2021 11:26:29 PM"
"1903","1903","OPEN","5/26/2018 8:26:29 PM"
"1904","1904","CLOSED","3/22/2020 1:26:29 AM"
"1905","1905","UNDER_INVESTIGATION","6/16/2017 9:26:29 PM"
"1906","1906","OPEN","9/2/2020 3:26:29 PM"
"1907","1907","CLOSED","12/23/2024 5:26:29 AM"
"1908","1908","UNDER_INVESTIGATION","6/14/2018 5:26:29 AM"
"1909","1909","OPEN","8/7/2023 2:26:29 PM"
"1910","1910","CLOSED","5/30/2021 8:26:29 AM"
"1911","1911","UNDER_INVESTIGATION","1/20/2018 2:26:29 AM"
"1912","1912","OPEN","3/8/2020 2:26:29 AM"
"1913","1913","CLOSED","3/20/2026 10:26:29 PM"
"1914","1914","UNDER_INVESTIGATION","11/20/2024 10:26:29 AM"
"1915","1915","OPEN","10/29/2018 5:26:29 PM"
"1916","1916","CLOSED","12/31/2021 2:26:29 AM"
"1917","1917","UNDER_INVESTIGATION","6/16/2020 3:26:29 PM"
"1918","1918","OPEN","11/5/2017 7:26:29 AM"
"1919","1919","CLOSED","2/11/2026 6:26:29 PM"
"1920","1920","UNDER_INVESTIGATION","1/31/2020 7:26:29 AM"
"1921","1921","OPEN","1/2/2025 9:26:29 PM"
"1922","1922","CLOSED","1/10/2022 10:26:29 PM"
"1923","1923","UNDER_INVESTIGATION","4/13/2021 11:26:29 PM"
"1924","1924","OPEN","12/5/2020 11:26:29 AM"
"1925","1925","CLOSED","4/14/2020 6:26:29 PM"
"1926","1926","UNDER_INVESTIGATION","6/4/2025 4:26:29 AM"
"1927","1927","OPEN","5/29/2024 6:26:29 PM"
"1928","1928","CLOSED","10/9/2017 5:26:29 PM"
"1929","1929","UNDER_INVESTIGATION","2/3/2021 1:26:29 PM"
"1930","1930","OPEN","1/22/2026 4:26:29 PM"
"1931","1931","CLOSED","1/22/2018 2:26:29 PM"
"1932","1932","UNDER_INVESTIGATION","2/20/2022 10:26:29 PM"
"1933","1933","OPEN","5/16/2019 9:26:29 PM"
"1934","1934","CLOSED","7/2/2022 2:26:29 AM"
"1935","1935","UNDER_INVESTIGATION","4/19/2024 9:26:29 PM"
"1936","1936","OPEN","7/20/2018 7:26:29 PM"
"1937","1937","CLOSED","6/17/2026 8:26:29 AM"
"1938","1938","UNDER_INVESTIGATION","11/18/2020 3:26:29 AM"
"1939","1939","OPEN","12/27/2018 1:26:29 PM"
"1940","1940","CLOSED","8/30/2019 9:26:29 PM"
"1941","1941","UNDER_INVESTIGATION","3/9/2021 5:26:29 PM"
"1942","1942","OPEN","12/31/2021 5:26:29 AM"
"1943","1943","CLOSED","7/27/2016 9:26:29 AM"
"1944","1944","UNDER_INVESTIGATION","4/6/2024 6:26:29 AM"
"1945","1945","OPEN","9/2/2018 6:26:29 PM"
"1946","1946","CLOSED","8/4/2019 3:26:29 PM"
"1947","1947","UNDER_INVESTIGATION","1/4/2017 12:26:29 PM"
"1948","1948","OPEN","3/11/2022 3:26:29 AM"
"1949","1949","CLOSED","5/22/2023 10:26:29 PM"
"1950","1950","UNDER_INVESTIGATION","8/1/2019 11:26:29 PM"
"1951","1951","OPEN","5/6/2026 12:26:29 PM"
"1952","1952","CLOSED","7/7/2020 6:26:29 AM"
"1953","1953","UNDER_INVESTIGATION","6/28/2020 1:26:29 AM"
"1954","1954","OPEN","10/23/2017 5:26:29 AM"
"1955","1955","CLOSED","11/6/2023 4:26:29 PM"
"1956","1956","UNDER_INVESTIGATION","11/14/2018 2:26:29 AM"
"1957","1957","OPEN","6/24/2023 11:26:29 PM"
"1958","1958","CLOSED","6/14/2023 6:26:29 AM"
"1959","1959","UNDER_INVESTIGATION","10/8/2022 8:26:29 AM"
"1960","1960","OPEN","10/7/2016 1:26:29 AM"
"1961","1961","CLOSED","5/23/2023 7:26:29 PM"
"1962","1962","UNDER_INVESTIGATION","11/16/2022 1:26:29 AM"
"1963","1963","OPEN","6/20/2020 12:26:29 AM"
"1964","1964","CLOSED","2/21/2026 6:26:29 PM"
"1965","1965","UNDER_INVESTIGATION","2/9/2024 10:26:29 PM"
"1966","1966","OPEN","7/30/2023 11:26:29 PM"
"1967","1967","CLOSED","10/17/2017 6:26:29 AM"
"1968","1968","UNDER_INVESTIGATION","5/30/2018 11:26:29 AM"
"1969","1969","OPEN","2/9/2022 10:26:29 PM"
"1970","1970","CLOSED","6/27/2026 4:26:29 AM"
"1971","1971","UNDER_INVESTIGATION","9/24/2020 5:26:29 AM"
"1972","1972","OPEN","5/26/2018 8:26:29 AM"
"1973","1973","CLOSED","2/8/2023 11:26:29 AM"
"1974","1974","UNDER_INVESTIGATION","7/9/2022 8:26:29 AM"
"1975","1975","OPEN","12/23/2020 2:26:29 AM"
"1976","1976","CLOSED","1/10/2021 12:26:29 AM"
"1977","1977","UNDER_INVESTIGATION","10/27/2016 2:26:29 AM"
"1978","1978","OPEN","9/1/2018 3:26:29 AM"
"1979","1979","CLOSED","8/3/2025 7:26:29 AM"
"1980","1980","UNDER_INVESTIGATION","4/6/2018 8:26:29 AM"
"1981","1981","OPEN","5/30/2026 10:26:29 PM"
"1982","1982","CLOSED","10/3/2016 12:26:29 AM"
"1983","1983","UNDER_INVESTIGATION","7/21/2025 8:26:29 PM"
"1984","1984","OPEN","9/4/2017 1:26:29 AM"
"1985","1985","CLOSED","10/26/2022 10:26:29 PM"
"1986","1986","UNDER_INVESTIGATION","8/16/2024 1:26:29 PM"
"1987","1987","OPEN","11/13/2022 4:26:29 PM"
"1988","1988","CLOSED","5/12/2019 8:26:29 PM"
"1989","1989","UNDER_INVESTIGATION","8/8/2022 3:26:29 PM"
"1990","1990","OPEN","6/23/2025 1:26:29 AM"
"1991","1991","CLOSED","12/20/2018 11:26:29 PM"
"1992","1992","UNDER_INVESTIGATION","1/24/2020 5:26:29 PM"
"1993","1993","OPEN","7/28/2024 11:26:29 AM"
"1994","1994","CLOSED","5/16/2025 5:26:29 PM"
"1995","1995","UNDER_INVESTIGATION","5/5/2025 1:26:29 PM"
"1996","1996","OPEN","10/27/2020 12:26:29 AM"
"1997","1997","CLOSED","5/13/2021 2:26:29 PM"
"1998","1998","UNDER_INVESTIGATION","6/21/2021 4:26:29 PM"
"1999","1999","OPEN","10/3/2016 4:26:29 AM"
"2000","2000","CLOSED","2/27/2017 10:26:29 PM"
"2001","2001","UNDER_INVESTIGATION","10/21/2021 10:26:29 PM"
"2002","2002","OPEN","3/16/2021 11:26:29 PM"
"2003","2003","CLOSED","2/4/2021 4:26:29 PM"
"2004","2004","UNDER_INVESTIGATION","11/2/2023 11:26:29 AM"
"2005","2005","OPEN","6/7/2025 3:26:29 AM"
"2006","2006","CLOSED","8/22/2016 3:26:29 PM"
"2007","2007","UNDER_INVESTIGATION","10/1/2017 4:26:29 PM"
"2008","2008","OPEN","7/19/2022 2:26:29 AM"
"2009","2009","CLOSED","11/19/2018 8:26:29 AM"
"2010","2010","UNDER_INVESTIGATION","8/19/2016 1:26:29 PM"
"2011","2011","OPEN","3/22/2023 4:26:29 AM"
"2012","2012","CLOSED","11/17/2018 8:26:29 PM"
"2013","2013","UNDER_INVESTIGATION","11/2/2025 5:26:29 AM"
"2014","2014","OPEN","2/4/2025 1:26:29 PM"
"2015","2015","CLOSED","3/28/2017 7:26:29 AM"
"2016","2016","UNDER_INVESTIGATION","3/9/2024 5:26:29 PM"
"2017","2017","OPEN","3/16/2021 7:26:29 PM"
"2018","2018","CLOSED","10/6/2016 1:26:29 AM"
"2019","2019","UNDER_INVESTIGATION","8/1/2017 9:26:29 PM"
"2020","2020","OPEN","2/9/2025 8:26:29 PM"
"2021","2021","CLOSED","3/22/2026 12:26:29 PM"
"2022","2022","UNDER_INVESTIGATION","9/30/2016 7:26:29 PM"
"2023","2023","OPEN","4/22/2017 4:26:29 AM"
"2024","2024","CLOSED","4/30/2022 3:26:29 PM"
"2025","2025","UNDER_INVESTIGATION","4/14/2020 4:26:29 AM"
"2026","2026","OPEN","10/8/2024 2:26:29 PM"
"2027","2027","CLOSED","1/26/2025 7:26:29 PM"
"2028","2028","UNDER_INVESTIGATION","10/2/2018 9:26:29 AM"
"2029","2029","OPEN","7/7/2022 7:26:29 AM"
"2030","2030","CLOSED","11/27/2019 2:26:29 AM"
"2031","2031","UNDER_INVESTIGATION","4/6/2026 12:26:29 PM"
"2032","2032","OPEN","9/14/2019 2:26:29 PM"
"2033","2033","CLOSED","5/28/2019 3:26:29 AM"
"2034","2034","UNDER_INVESTIGATION","3/17/2023 4:26:29 AM"
"2035","2035","OPEN","10/23/2019 3:26:29 PM"
"2036","2036","CLOSED","9/13/2019 2:26:29 AM"
"2037","2037","UNDER_INVESTIGATION","1/23/2021 3:26:29 AM"
"2038","2038","OPEN","1/28/2020 8:26:29 PM"
"2039","2039","CLOSED","1/14/2023 4:26:29 PM"
"2040","2040","UNDER_INVESTIGATION","12/4/2021 12:26:29 AM"
"2041","2041","OPEN","8/7/2018 1:26:29 PM"
"2042","2042","CLOSED","11/1/2018 5:26:29 PM"
"2043","2043","UNDER_INVESTIGATION","8/2/2021 3:26:29 PM"
"2044","2044","OPEN","11/11/2021 12:26:29 AM"
"2045","2045","CLOSED","10/10/2020 9:26:29 AM"
"2046","2046","UNDER_INVESTIGATION","5/29/2019 3:26:29 AM"
"2047","2047","OPEN","9/10/2022 4:26:29 PM"
"2048","2048","CLOSED","8/30/2021 11:26:29 PM"
"2049","2049","UNDER_INVESTIGATION","5/31/2026 8:26:29 PM"
"2050","2050","OPEN","2/7/2026 9:26:29 PM"
"2051","2051","CLOSED","8/26/2023 6:26:29 AM"
"2052","2052","UNDER_INVESTIGATION","1/30/2019 2:26:29 PM"
"2053","2053","OPEN","1/14/2021 1:26:29 AM"
"2054","2054","CLOSED","9/8/2020 8:26:29 AM"
"2055","2055","UNDER_INVESTIGATION","6/12/2021 11:26:29 AM"
"2056","2056","OPEN","12/23/2016 10:26:29 AM"
"2057","2057","CLOSED","10/24/2020 9:26:29 AM"
"2058","2058","UNDER_INVESTIGATION","1/18/2022 4:26:29 AM"
"2059","2059","OPEN","11/14/2022 6:26:29 AM"
"2060","2060","CLOSED","10/15/2023 5:26:29 AM"
"2061","2061","UNDER_INVESTIGATION","9/26/2016 2:26:29 AM"
"2062","2062","OPEN","7/9/2018 12:26:29 PM"
"2063","2063","CLOSED","7/1/2023 1:26:29 AM"
"2064","2064","UNDER_INVESTIGATION","1/3/2018 2:26:29 PM"
"2065","2065","OPEN","11/4/2022 9:26:29 PM"
"2066","2066","CLOSED","2/17/2021 11:26:29 AM"
"2067","2067","UNDER_INVESTIGATION","9/14/2016 10:26:29 AM"
"2068","2068","OPEN","12/29/2025 9:26:29 AM"
"2069","2069","CLOSED","1/19/2017 11:26:29 PM"
"2070","2070","UNDER_INVESTIGATION","1/14/2023 10:26:29 PM"
"2071","2071","OPEN","11/24/2018 11:26:29 AM"
"2072","2072","CLOSED","6/13/2022 10:26:29 PM"
"2073","2073","UNDER_INVESTIGATION","7/22/2023 4:26:29 PM"
"2074","2074","OPEN","12/31/2022 8:26:29 AM"
"2075","2075","CLOSED","11/1/2016 11:26:29 PM"
"2076","2076","UNDER_INVESTIGATION","8/5/2021 3:26:29 PM"
"2077","2077","OPEN","1/11/2022 2:26:29 AM"
"2078","2078","CLOSED","5/15/2019 6:26:29 AM"
"2079","2079","UNDER_INVESTIGATION","2/22/2025 6:26:29 PM"
"2080","2080","OPEN","12/4/2021 8:26:29 AM"
"2081","2081","CLOSED","8/12/2025 6:26:29 AM"
"2082","2082","UNDER_INVESTIGATION","8/31/2023 1:26:29 AM"
"2083","2083","OPEN","5/14/2025 1:26:29 AM"
"2084","2084","CLOSED","1/7/2019 5:26:29 PM"
"2085","2085","UNDER_INVESTIGATION","3/17/2018 8:26:29 AM"
"2086","2086","OPEN","1/24/2017 11:26:29 AM"
"2087","2087","CLOSED","11/27/2017 11:26:29 AM"
"2088","2088","UNDER_INVESTIGATION","10/16/2025 8:26:29 AM"
"2089","2089","OPEN","11/10/2021 7:26:29 PM"
"2090","2090","CLOSED","8/24/2021 9:26:29 AM"
"2091","2091","UNDER_INVESTIGATION","11/2/2024 6:26:29 PM"
"2092","2092","OPEN","6/11/2019 3:26:29 AM"
"2093","2093","CLOSED","11/3/2023 7:26:29 PM"
"2094","2094","UNDER_INVESTIGATION","2/16/2018 1:26:29 AM"
"2095","2095","OPEN","9/16/2017 1:26:29 AM"
"2096","2096","CLOSED","11/22/2022 6:26:29 AM"
"2097","2097","UNDER_INVESTIGATION","11/28/2022 3:26:29 AM"
"2098","2098","OPEN","9/1/2019 3:26:29 AM"
"2099","2099","CLOSED","11/16/2018 5:26:29 AM"
"2100","2100","UNDER_INVESTIGATION","6/10/2019 8:26:29 PM"
"2101","2101","OPEN","9/6/2022 12:26:29 PM"
"2102","2102","CLOSED","3/26/2024 6:26:29 AM"
"2103","2103","UNDER_INVESTIGATION","10/27/2020 9:26:29 AM"
"2104","2104","OPEN","12/2/2021 6:26:29 PM"
"2105","2105","CLOSED","6/25/2025 9:26:29 AM"
"2106","2106","UNDER_INVESTIGATION","6/11/2019 11:26:29 PM"
"2107","2107","OPEN","8/3/2025 9:26:29 PM"
"2108","2108","CLOSED","9/20/2025 10:26:29 PM"
"2109","2109","UNDER_INVESTIGATION","3/10/2019 7:26:29 AM"
"2110","2110","OPEN","9/30/2020 9:26:29 PM"
"2111","2111","CLOSED","8/27/2018 7:26:29 PM"
"2112","2112","UNDER_INVESTIGATION","10/5/2018 2:26:29 PM"
"2113","2113","OPEN","1/8/2023 3:26:29 PM"
"2114","2114","CLOSED","1/19/2018 1:26:29 PM"
"2115","2115","UNDER_INVESTIGATION","7/17/2025 1:26:29 AM"
"2116","2116","OPEN","10/6/2022 8:26:29 AM"
"2117","2117","CLOSED","1/23/2022 5:26:29 AM"
"2118","2118","UNDER_INVESTIGATION","6/12/2023 10:26:29 PM"
"2119","2119","OPEN","5/31/2019 2:26:29 AM"
"2120","2120","CLOSED","4/27/2025 11:26:29 AM"
"2121","2121","UNDER_INVESTIGATION","3/29/2018 6:26:29 PM"
"2122","2122","OPEN","3/8/2019 4:26:29 PM"
"2123","2123","CLOSED","5/22/2019 4:26:29 PM"
"2124","2124","UNDER_INVESTIGATION","2/22/2022 1:26:29 PM"
"2125","2125","OPEN","12/25/2022 10:26:29 PM"
"2126","2126","CLOSED","12/23/2020 12:26:29 AM"
"2127","2127","UNDER_INVESTIGATION","5/29/2024 6:26:29 AM"
"2128","2128","OPEN","9/25/2017 2:26:29 AM"
"2129","2129","CLOSED","1/23/2025 5:26:29 PM"
"2130","2130","UNDER_INVESTIGATION","9/15/2025 3:26:29 PM"
"2131","2131","OPEN","2/7/2022 5:26:29 PM"
"2132","2132","CLOSED","10/24/2023 3:26:29 PM"
"2133","2133","UNDER_INVESTIGATION","2/11/2020 12:26:29 PM"
"2134","2134","OPEN","2/24/2024 4:26:29 PM"
"2135","2135","CLOSED","1/9/2020 7:26:29 AM"
"2136","2136","UNDER_INVESTIGATION","8/28/2024 6:26:29 PM"
"2137","2137","OPEN","3/2/2026 5:26:29 AM"
"2138","2138","CLOSED","12/8/2024 9:26:29 PM"
"2139","2139","UNDER_INVESTIGATION","5/14/2021 8:26:29 AM"
"2140","2140","OPEN","7/26/2020 11:26:29 AM"
"2141","2141","CLOSED","8/7/2018 9:26:29 PM"
"2142","2142","UNDER_INVESTIGATION","6/5/2023 1:26:29 PM"
"2143","2143","OPEN","7/2/2026 9:26:29 AM"
"2144","2144","CLOSED","3/13/2024 7:26:29 AM"
"2145","2145","UNDER_INVESTIGATION","10/13/2017 1:26:29 AM"
"2146","2146","OPEN","1/8/2026 10:26:29 PM"
"2147","2147","CLOSED","1/26/2017 7:26:29 PM"
"2148","2148","UNDER_INVESTIGATION","2/19/2017 6:26:29 AM"
"2149","2149","OPEN","10/17/2018 11:26:29 AM"
"2150","2150","CLOSED","8/4/2023 12:26:29 PM"
"2151","2151","UNDER_INVESTIGATION","8/4/2021 12:26:29 PM"
"2152","2152","OPEN","4/23/2025 9:26:29 AM"
"2153","2153","CLOSED","10/19/2024 10:26:29 AM"
"2154","2154","UNDER_INVESTIGATION","8/5/2019 12:26:29 PM"
"2155","2155","OPEN","2/12/2019 9:26:29 PM"
"2156","2156","CLOSED","2/1/2024 1:26:29 AM"
"2157","2157","UNDER_INVESTIGATION","3/13/2026 3:26:29 AM"
"2158","2158","OPEN","8/11/2019 10:26:29 PM"
"2159","2159","CLOSED","5/23/2026 4:26:29 AM"
"2160","2160","UNDER_INVESTIGATION","4/21/2023 9:26:29 AM"
"2161","2161","OPEN","8/20/2019 3:26:29 AM"
"2162","2162","CLOSED","3/5/2017 12:26:29 PM"
"2163","2163","UNDER_INVESTIGATION","6/26/2017 1:26:29 PM"
"2164","2164","OPEN","9/1/2016 9:26:29 PM"
"2165","2165","CLOSED","3/25/2020 7:26:29 AM"
"2166","2166","UNDER_INVESTIGATION","8/28/2016 11:26:29 AM"
"2167","2167","OPEN","9/3/2016 7:26:29 AM"
"2168","2168","CLOSED","8/9/2025 4:26:29 AM"
"2169","2169","UNDER_INVESTIGATION","1/30/2022 1:26:29 AM"
"2170","2170","OPEN","11/23/2016 4:26:29 PM"
"2171","2171","CLOSED","5/9/2024 9:26:29 PM"
"2172","2172","UNDER_INVESTIGATION","9/25/2017 7:26:29 AM"
"2173","2173","OPEN","9/4/2021 2:26:29 AM"
"2174","2174","CLOSED","2/2/2020 3:26:29 PM"
"2175","2175","UNDER_INVESTIGATION","12/17/2017 10:26:29 PM"
"2176","2176","OPEN","10/19/2018 3:26:29 AM"
"2177","2177","CLOSED","9/1/2025 9:26:29 AM"
"2178","2178","UNDER_INVESTIGATION","4/18/2026 2:26:29 PM"
"2179","2179","OPEN","10/2/2016 6:26:29 PM"
"2180","2180","CLOSED","12/11/2023 8:26:29 PM"
"2181","2181","UNDER_INVESTIGATION","12/27/2022 4:26:29 PM"
"2182","2182","OPEN","12/19/2022 10:26:29 AM"
"2183","2183","CLOSED","5/8/2026 5:26:29 AM"
"2184","2184","UNDER_INVESTIGATION","10/9/2019 3:26:29 PM"
"2185","2185","OPEN","6/5/2021 3:26:29 PM"
"2186","2186","CLOSED","7/22/2022 4:26:29 PM"
"2187","2187","UNDER_INVESTIGATION","2/19/2019 8:26:29 PM"
"2188","2188","OPEN","5/4/2024 9:26:29 AM"
"2189","2189","CLOSED","12/19/2022 5:26:29 PM"
"2190","2190","UNDER_INVESTIGATION","1/19/2022 3:26:29 AM"
"2191","2191","OPEN","4/22/2018 8:26:29 AM"
"2192","2192","CLOSED","8/8/2024 11:26:29 PM"
"2193","2193","UNDER_INVESTIGATION","12/30/2020 9:26:29 AM"
"2194","2194","OPEN","8/29/2025 9:26:29 AM"
"2195","2195","CLOSED","1/13/2017 12:26:29 PM"
"2196","2196","UNDER_INVESTIGATION","10/12/2022 5:26:29 AM"
"2197","2197","OPEN","12/14/2022 5:26:29 PM"
"2198","2198","CLOSED","9/16/2020 1:26:29 AM"
"2199","2199","UNDER_INVESTIGATION","6/28/2019 2:26:29 AM"
"2200","2200","OPEN","5/8/2021 4:26:29 PM"
"2201","2201","CLOSED","5/10/2023 2:26:29 PM"
"2202","2202","UNDER_INVESTIGATION","12/29/2023 2:26:29 PM"
"2203","2203","OPEN","4/3/2020 11:26:29 AM"
"2204","2204","CLOSED","11/6/2017 11:26:29 AM"
"2205","2205","UNDER_INVESTIGATION","8/8/2021 8:26:29 PM"
"2206","2206","OPEN","5/23/2017 1:26:29 PM"
"2207","2207","CLOSED","2/28/2019 10:26:29 PM"
"2208","2208","UNDER_INVESTIGATION","2/18/2019 10:26:29 PM"
"2209","2209","OPEN","12/11/2018 10:26:29 PM"
"2210","2210","CLOSED","6/11/2018 9:26:29 PM"
"2211","2211","UNDER_INVESTIGATION","10/28/2022 12:26:29 PM"
"2212","2212","OPEN","12/9/2022 2:26:29 PM"
"2213","2213","CLOSED","1/7/2023 10:26:29 AM"
"2214","2214","UNDER_INVESTIGATION","1/19/2017 1:26:29 AM"
"2215","2215","OPEN","5/11/2023 11:26:29 AM"
"2216","2216","CLOSED","4/6/2020 5:26:29 AM"
"2217","2217","UNDER_INVESTIGATION","4/9/2024 9:26:29 PM"
"2218","2218","OPEN","12/21/2025 7:26:29 AM"
"2219","2219","CLOSED","2/1/2017 6:26:29 PM"
"2220","2220","UNDER_INVESTIGATION","7/31/2020 10:26:29 PM"
"2221","2221","OPEN","7/14/2018 12:26:29 PM"
