"id","delivery_status"
"1628","SENT"
"1629","SENT"
"1630","SENT"
"1631","SENT"
"1632","FAILED"
"1633","SENT"
"1634","SENT"
"1635","SENT"
"1636","SENT"
"1637","SENT"
"1638","QUEUED"
"1639","SENT"
"1640","SENT"
"1641","SENT"
"1642","SENT"
"1643","SENT"
"1644","SENT"
"1645","SENT"
"1646","SENT"
"1647","SENT"
"1648","SENT"
"1649","FAILED"
"1650","SENT"
"1651","QUEUED"
"1652","SENT"
"1653","SENT"
"1654","SENT"
"1655","SENT"
"1656","SENT"
"1657","SENT"
"1658","SENT"
"1659","SENT"
"1660","SENT"
"1661","SENT"
"1662","SENT"
"1663","SENT"
"1664","QUEUED"
"1665","SENT"
"1666","FAILED"
"1667","SENT"
"1668","SENT"
"1669","SENT"
"1670","SENT"
"1671","SENT"
"1672","SENT"
"1673","SENT"
"1674","SENT"
"1675","SENT"
"1676","SENT"
"1677","QUEUED"
"1678","SENT"
"1679","SENT"
"1680","SENT"
"1681","SENT"
"1682","SENT"
"1683","FAILED"
"1684","SENT"
"1685","SENT"
"1686","SENT"
"1687","SENT"
"1688","SENT"
"1689","SENT"
"1690","QUEUED"
"1691","SENT"
"1692","SENT"
"1693","SENT"
"1694","SENT"
"1695","SENT"
"1696","SENT"
"1697","SENT"
"1698","SENT"
"1699","SENT"
"1700","FAILED"
"1701","SENT"
"1702","SENT"
"1703","QUEUED"
"1704","SENT"
"1705","SENT"
"1706","SENT"
"1707","SENT"
"1708","SENT"
"1709","SENT"
"1710","SENT"
"1711","SENT"
"1712","SENT"
"1713","SENT"
"1714","SENT"
"1715","SENT"
"1716","QUEUED"
"1717","FAILED"
"1718","SENT"
"1719","SENT"
"1720","SENT"
"1721","SENT"
"1722","SENT"
"1723","SENT"
"1724","SENT"
"1725","SENT"
"1726","SENT"
"1727","SENT"
"1728","SENT"
"1729","QUEUED"
"1730","SENT"
"1731","SENT"
"1732","SENT"
"1733","SENT"
"1734","FAILED"
"1735","SENT"
"1736","SENT"
"1737","SENT"
"1738","SENT"
"1739","SENT"
"1740","SENT"
"1741","SENT"
"1742","QUEUED"
"1743","SENT"
"1744","SENT"
"1745","SENT"
"1746","SENT"
"1747","SENT"
"1748","SENT"
"1749","SENT"
"1750","SENT"
"1751","FAILED"
"1752","SENT"
"1753","SENT"
"1754","SENT"
"1755","QUEUED"
"1756","SENT"
"1757","SENT"
"1758","SENT"
"1759","SENT"
"1760","SENT"
"1761","SENT"
"1762","SENT"
"1763","SENT"
"1764","SENT"
"1765","SENT"
"1766","SENT"
"1767","SENT"
"1768","FAILED"
"1769","SENT"
"1770","SENT"
"1771","SENT"
"1772","SENT"
"1773","SENT"
"1774","SENT"
"1775","SENT"
"1776","SENT"
"1777","SENT"
"1778","SENT"
"1779","SENT"
"1780","SENT"
"1781","QUEUED"
"1782","SENT"
"1783","SENT"
"1784","SENT"
"1785","FAILED"
"1786","SENT"
"1787","SENT"
"1788","SENT"
"1789","SENT"
"1790","SENT"
"1791","SENT"
"1792","SENT"
"1793","SENT"
"1794","QUEUED"
"1795","SENT"
"1796","SENT"
"1797","SENT"
"1798","SENT"
"1799","SENT"
"1800","SENT"
"1801","SENT"
"1802","FAILED"
"1803","SENT"
"1804","SENT"
"1805","SENT"
"1806","SENT"
"1807","QUEUED"
"1808","SENT"
"1809","SENT"
"1810","SENT"
"1811","SENT"
"1812","SENT"
"1813","SENT"
"1814","SENT"
"1815","SENT"
"1816","SENT"
"1817","SENT"
"1818","SENT"
"1819","FAILED"
"1820","QUEUED"
"1821","SENT"
"1822","SENT"
"1823","SENT"
"1824","SENT"
"1825","SENT"
"1826","SENT"
"1827","SENT"
"1828","SENT"
"1829","SENT"
"1830","SENT"
"1831","SENT"
"1832","SENT"
"1833","QUEUED"
"1834","SENT"
"1835","SENT"
"1836","FAILED"
"1837","SENT"
"1838","SENT"
"1839","SENT"
"1840","SENT"
"1841","SENT"
"1842","SENT"
"1843","SENT"
"1844","SENT"
"1845","SENT"
"1846","QUEUED"
"1847","SENT"
"1848","SENT"
"1849","SENT"
"1850","SENT"
"1851","SENT"
"1852","SENT"
"1853","FAILED"
"1854","SENT"
"1855","SENT"
"1856","SENT"
"1857","SENT"
"1858","SENT"
"1859","QUEUED"
"1860","SENT"
"1861","SENT"
"1862","SENT"
"1863","SENT"
"1864","SENT"
"1865","SENT"
"1866","SENT"
"1867","SENT"
"1868","SENT"
"1869","SENT"
"1870","FAILED"
"1871","SENT"
"1872","QUEUED"
"1873","SENT"
"1874","SENT"
"1875","SENT"
"1876","SENT"
"1877","SENT"
"1878","SENT"
"1879","SENT"
"1880","SENT"
"1881","SENT"
"1882","SENT"
"1883","SENT"
"1884","SENT"
"1885","QUEUED"
"1886","SENT"
"1887","FAILED"
"1888","SENT"
"1889","SENT"
"1890","SENT"
"1891","SENT"
"1892","SENT"
"1893","SENT"
"1894","SENT"
"1895","SENT"
"1896","SENT"
"1897","SENT"
"1898","QUEUED"
"1899","SENT"
"1900","SENT"
"1901","SENT"
"1902","SENT"
"1903","SENT"
"1904","FAILED"
"1905","SENT"
"1906","SENT"
"1907","SENT"
"1908","SENT"
"1909","SENT"
"1910","SENT"
"1911","QUEUED"
"1912","SENT"
"1913","SENT"
"1914","SENT"
"1915","SENT"
"1916","SENT"
"1917","SENT"
"1918","SENT"
"1919","SENT"
"1920","SENT"
"1921","FAILED"
"1922","SENT"
"1923","SENT"
"1924","QUEUED"
"1925","SENT"
"1926","SENT"
"1927","SENT"
"1928","SENT"
"1929","SENT"
"1930","SENT"
"1931","SENT"
"1932","SENT"
"1933","SENT"
"1934","SENT"
"1935","SENT"
"1936","SENT"
"1937","QUEUED"
"1938","FAILED"
"1939","SENT"
"1940","SENT"
"1941","SENT"
"1942","SENT"
"1943","SENT"
"1944","SENT"
"1945","SENT"
"1946","SENT"
"1947","SENT"
"1948","SENT"
"1949","SENT"
"1950","QUEUED"
"1951","SENT"
"1952","SENT"
"1953","SENT"
"1954","SENT"
"1955","FAILED"
"1956","SENT"
"1957","SENT"
"1958","SENT"
"1959","SENT"
"1960","SENT"
"1961","SENT"
"1962","SENT"
"1963","QUEUED"
"1964","SENT"
"1965","SENT"
"1966","SENT"
"1967","SENT"
"1968","SENT"
"1969","SENT"
"1970","SENT"
"1971","SENT"
"1972","FAILED"
"1973","SENT"
"1974","SENT"
"1975","SENT"
"1976","QUEUED"
"1977","SENT"
"1978","SENT"
"1979","SENT"
"1980","SENT"
"1981","SENT"
"1982","SENT"
"1983","SENT"
"1984","SENT"
"1985","SENT"
"1986","SENT"
"1987","SENT"
"1988","SENT"
"1989","FAILED"
"1990","SENT"
"1991","SENT"
"1992","SENT"
"1993","SENT"
"1994","SENT"
"1995","SENT"
"1996","SENT"
"1997","SENT"
"1998","SENT"
"1999","SENT"
"2000","SENT"
"2001","SENT"
"2002","QUEUED"
"2003","SENT"
"2004","SENT"
"2005","SENT"
"2006","FAILED"
"2007","SENT"
"2008","SENT"
"2009","SENT"
"2010","SENT"
"2011","SENT"
"2012","SENT"
"2013","SENT"
"2014","SENT"
"2015","QUEUED"
"2016","SENT"
"2017","SENT"
"2018","SENT"
"2019","SENT"
"2020","SENT"
"2021","SENT"
"2022","SENT"
"2023","FAILED"
"2024","SENT"
"2025","SENT"
"2026","SENT"
"2027","SENT"
"2028","QUEUED"
"2029","SENT"
"2030","SENT"
"2031","SENT"
"2032","SENT"
"2033","SENT"
"2034","SENT"
"2035","SENT"
"2036","SENT"
"2037","SENT"
"2038","SENT"
"2039","SENT"
"2040","FAILED"
"2041","QUEUED"
"2042","SENT"
"2043","SENT"
"2044","SENT"
"2045","SENT"
"2046","SENT"
"2047","SENT"
"2048","SENT"
"2049","SENT"
"2050","SENT"
"2051","SENT"
"2052","SENT"
"2053","SENT"
"2054","QUEUED"
"2055","SENT"
"2056","SENT"
"2057","FAILED"
"2058","SENT"
"2059","SENT"
"2060","SENT"
"2061","SENT"
"2062","SENT"
"2063","SENT"
"2064","SENT"
"2065","SENT"
"2066","SENT"
"2067","QUEUED"
"2068","SENT"
"2069","SENT"
"2070","SENT"
"2071","SENT"
"2072","SENT"
"2073","SENT"
"2074","FAILED"
"2075","SENT"
"2076","SENT"
"2077","SENT"
"2078","SENT"
"2079","SENT"
"2080","QUEUED"
"2081","SENT"
"2082","SENT"
"2083","SENT"
"2084","SENT"
"2085","SENT"
"2086","SENT"
"2087","SENT"
"2088","SENT"
"2089","SENT"
"2090","SENT"
"2091","FAILED"
"2092","SENT"
"2093","QUEUED"
"2094","SENT"
"2095","SENT"
"2096","SENT"
"2097","SENT"
"2098","SENT"
"2099","SENT"
"2100","SENT"
"2101","SENT"
"2102","SENT"
"2103","SENT"
"2104","SENT"
"2105","SENT"
"2106","QUEUED"
"2107","SENT"
"2108","FAILED"
"2109","SENT"
"2110","SENT"
"2111","SENT"
"2112","SENT"
"2113","SENT"
"2114","SENT"
"2115","SENT"
"2116","SENT"
"2117","SENT"
"2118","SENT"
"2119","QUEUED"
"2120","SENT"
"2121","SENT"
"2122","SENT"
"2123","SENT"
"2124","SENT"
"2125","FAILED"
"2126","SENT"
"2127","SENT"
"2128","SENT"
"2129","SENT"
"2130","SENT"
"2131","SENT"
"2132","QUEUED"
"2133","SENT"
"2134","SENT"
"2135","SENT"
"2136","SENT"
"2137","SENT"
"2138","SENT"
"2139","SENT"
"2140","SENT"
"2141","SENT"
"2142","FAILED"
"2143","SENT"
"2144","SENT"
"2145","QUEUED"
"2146","SENT"
"2147","SENT"
"2148","SENT"
"2149","SENT"
"2150","SENT"
"2151","SENT"
"2152","SENT"
"2153","SENT"
"2154","SENT"
"2155","SENT"
"2156","SENT"
"2157","SENT"
"2158","QUEUED"
"2159","FAILED"
"2160","SENT"
"2161","SENT"
"2162","SENT"
"2163","SENT"
"2164","SENT"
"2165","SENT"
"2166","SENT"
"2167","SENT"
"2168","SENT"
"2169","SENT"
"2170","SENT"
"2171","QUEUED"
"2172","SENT"
"2173","SENT"
"2174","SENT"
"2175","SENT"
"2176","FAILED"
"2177","SENT"
"2178","SENT"
"2179","SENT"
"2180","SENT"
"2181","SENT"
"2182","SENT"
"2183","SENT"
"2184","QUEUED"
"2185","SENT"
"2186","SENT"
"2187","SENT"
"2188","SENT"
"2189","SENT"
"2190","SENT"
"2191","SENT"
"2192","SENT"
"2193","FAILED"
"2194","SENT"
"2195","SENT"
"2196","SENT"
"2197","QUEUED"
"2198","SENT"
"2199","SENT"
"2200","SENT"
"2201","SENT"
"2202","SENT"
"2203","SENT"
"2204","SENT"
"2205","SENT"
"2206","SENT"
"2207","SENT"
"2208","SENT"
"2209","SENT"
"2210","FAILED"
"2211","SENT"
"2212","SENT"
"2213","SENT"
"2214","SENT"
"2215","SENT"
"2216","SENT"
"2217","SENT"
"2218","SENT"
"2219","SENT"
"2220","SENT"
"2221","SENT"
"2222","SENT"
"2223","QUEUED"
"2224","SENT"
"2225","SENT"
"2226","SENT"
"2227","FAILED"
"2228","SENT"
"2229","SENT"
"2230","SENT"
"2231","SENT"
"2232","SENT"
"2233","SENT"
"2234","SENT"
"2235","SENT"
"2236","QUEUED"
"2237","SENT"
"2238","SENT"
"2239","SENT"
"2240","SENT"
"2241","SENT"
"2242","SENT"
"2243","SENT"
"2244","FAILED"
"2245","SENT"
"2246","SENT"
"2247","SENT"
"2248","SENT"
"2249","QUEUED"
"2250","SENT"
"2251","SENT"
"2252","SENT"
"2253","SENT"
"2254","SENT"
"2255","SENT"
"2256","SENT"
"2257","SENT"
"2258","SENT"
"2259","SENT"
"2260","SENT"
"2261","FAILED"
"2262","QUEUED"
"2263","SENT"
"2264","SENT"
"2265","SENT"
"2266","SENT"
"2267","SENT"
"2268","SENT"
"2269","SENT"
"2270","SENT"
"2271","SENT"
"2272","SENT"
"2273","SENT"
"2274","SENT"
"2275","QUEUED"
"2276","SENT"
"2277","SENT"
"2278","FAILED"
"2279","SENT"
"2280","SENT"
"2281","SENT"
"2282","SENT"
"2283","SENT"
"2284","SENT"
"2285","SENT"
"2286","SENT"
"2287","SENT"
"2288","QUEUED"
"2289","SENT"
"2290","SENT"
"2291","SENT"
"2292","SENT"
"2293","SENT"
"2294","SENT"
"2295","FAILED"
"2296","SENT"
"2297","SENT"
"2298","SENT"
"2299","SENT"
"2300","SENT"
"2301","QUEUED"
"2302","SENT"
"2303","SENT"
"2304","SENT"
"2305","SENT"
"2306","SENT"
"2307","SENT"
"2308","SENT"
"2309","SENT"
"2310","SENT"
"2311","SENT"
"2312","FAILED"
"2313","SENT"
"2314","QUEUED"
"2315","SENT"
"2316","SENT"
"2317","SENT"
"2318","SENT"
"2319","SENT"
"2320","SENT"
"2321","SENT"
"2322","SENT"
"2323","SENT"
"2324","SENT"
"2325","SENT"
"2326","SENT"
"2327","QUEUED"
"2328","SENT"
"2329","FAILED"
"2330","SENT"
"2331","SENT"
"2332","SENT"
"2333","SENT"
"2334","SENT"
"2335","SENT"
"2336","SENT"
"2337","SENT"
"2338","SENT"
"2339","SENT"
"2340","QUEUED"
"2341","SENT"
"2342","SENT"
"2343","SENT"
"2344","SENT"
"2345","SENT"
"2346","FAILED"
"2347","SENT"
"2348","SENT"
"2349","SENT"
"2350","SENT"
"2351","SENT"
"2352","SENT"
"2353","QUEUED"
"2354","SENT"
"2355","SENT"
"2356","SENT"
"2357","SENT"
"2358","SENT"
"2359","SENT"
"2360","SENT"
"2361","SENT"
"2362","SENT"
"2363","FAILED"
"2364","SENT"
"2365","SENT"
"2366","QUEUED"
"2367","SENT"
"2368","SENT"
"2369","SENT"
"2370","SENT"
"2371","SENT"
"2372","SENT"
"2373","SENT"
"2374","SENT"
"2375","SENT"
"2376","SENT"
"2377","SENT"
"2378","SENT"
"2379","QUEUED"
"2380","FAILED"
"2381","SENT"
"2382","SENT"
"2383","SENT"
"2384","SENT"
"2385","SENT"
"2386","SENT"
"2387","SENT"
"2388","SENT"
"2389","SENT"
"2390","SENT"
"2391","SENT"
"2392","QUEUED"
"2393","SENT"
"2394","SENT"
"2395","SENT"
"2396","SENT"
"2397","FAILED"
"2398","SENT"
"2399","SENT"
"2400","SENT"
"2401","SENT"
"2402","SENT"
"2403","SENT"
"2404","SENT"
"2405","QUEUED"
"2406","SENT"
"2407","SENT"
"2408","SENT"
"2409","SENT"
"2410","SENT"
"2411","SENT"
"2412","SENT"
"2413","SENT"
"2414","FAILED"
"2415","SENT"
"2416","SENT"
"2417","SENT"
"2418","QUEUED"
"2419","SENT"
"2420","SENT"
"2421","SENT"
"2422","SENT"
"2423","SENT"
"2424","SENT"
"2425","SENT"
"2426","SENT"
"2427","SENT"
"2428","SENT"
"2429","SENT"
"2430","SENT"
"2431","FAILED"
"2432","SENT"
"2433","SENT"
"2434","SENT"
"2435","SENT"
"2436","SENT"
"2437","SENT"
"2438","SENT"
"2439","SENT"
"2440","SENT"
"2441","SENT"
"2442","SENT"
"2443","SENT"
"2444","QUEUED"
"2445","SENT"
"2446","SENT"
"2447","SENT"
"2448","FAILED"
"2449","SENT"
"2450","SENT"
"2451","SENT"
"2452","SENT"
"2453","SENT"
"2454","SENT"
"2455","SENT"
"2456","SENT"
"2457","QUEUED"
"2458","SENT"
"2459","SENT"
"2460","SENT"
"2461","SENT"
"2462","SENT"
"2463","SENT"
"2464","SENT"
"2465","FAILED"
"2466","SENT"
"2467","SENT"
"2468","SENT"
"2469","SENT"
"2470","QUEUED"
"2471","SENT"
"2472","SENT"
"2473","SENT"
"2474","SENT"
"2475","SENT"
"2476","SENT"
"2477","SENT"
"2478","SENT"
"2479","SENT"
"2480","SENT"
"2481","SENT"
"2482","FAILED"
"2483","QUEUED"
"2484","SENT"
"2485","SENT"
"2486","SENT"
"2487","SENT"
"2488","SENT"
"2489","SENT"
"2490","SENT"
"2491","SENT"
"2492","SENT"
"2493","SENT"
"2494","SENT"
"2495","SENT"
"2496","QUEUED"
"2497","SENT"
"2498","SENT"
"2499","FAILED"
"2500","SENT"
"2501","SENT"
"2502","SENT"
"2503","SENT"
"2504","SENT"
"2505","SENT"
"2506","SENT"
"2507","SENT"
"2508","SENT"
"2509","QUEUED"
"2510","SENT"
"2511","SENT"
"2512","SENT"
"2513","SENT"
"2514","SENT"
"2515","SENT"
"2516","FAILED"
"2517","SENT"
"2518","SENT"
"2519","SENT"
"2520","SENT"
"2521","SENT"
"2522","QUEUED"
"2523","SENT"
"2524","SENT"
"2525","SENT"
"2526","SENT"
"2527","SENT"
"2528","SENT"
"2529","SENT"
"2530","SENT"
"2531","SENT"
"2532","SENT"
"2533","FAILED"
"2534","SENT"
"2535","QUEUED"
"2536","SENT"
"2537","SENT"
"2538","SENT"
"2539","SENT"
"2540","SENT"
"2541","SENT"
"2542","SENT"
"2543","SENT"
"2544","SENT"
"2545","SENT"
"2546","SENT"
"2547","SENT"
"2548","QUEUED"
"2549","SENT"
"2550","FAILED"
"2551","SENT"
"2552","SENT"
"2553","SENT"
"2554","SENT"
"2555","SENT"
"2556","SENT"
"2557","SENT"
"2558","SENT"
"2559","SENT"
"2560","SENT"
"2561","QUEUED"
"2562","SENT"
"2563","SENT"
"2564","SENT"
"2565","SENT"
"2566","SENT"
"2567","FAILED"
"2568","SENT"
"2569","SENT"
"2570","SENT"
"2571","SENT"
"2572","SENT"
"2573","SENT"
"2574","QUEUED"
"2575","SENT"
"2576","SENT"
"2577","SENT"
"2578","SENT"
"2579","SENT"
"2580","SENT"
"2581","SENT"
"2582","SENT"
"2583","SENT"
"2584","FAILED"
"2585","SENT"
"2586","SENT"
"2587","QUEUED"
"2588","SENT"
"2589","SENT"
"2590","SENT"
"2591","SENT"
"2592","SENT"
"2593","SENT"
"2594","SENT"
"2595","SENT"
"2596","SENT"
"2597","SENT"
"2598","SENT"
"2599","SENT"
"2600","QUEUED"
"2601","FAILED"
"2602","SENT"
"2603","SENT"
"2604","SENT"
"2605","SENT"
"2606","SENT"
"2607","SENT"
"2608","SENT"
"2609","SENT"
"2610","SENT"
"2611","SENT"
"2612","SENT"
"2613","QUEUED"
"2614","SENT"
"2615","SENT"
"2616","SENT"
"2617","SENT"
"2618","FAILED"
"2619","SENT"
"2620","SENT"
"2621","SENT"
"2622","SENT"
"2623","SENT"
"2624","SENT"
"2625","SENT"
"2626","QUEUED"
"2627","SENT"
"2628","SENT"
"2629","SENT"
"2630","SENT"
"2631","SENT"
"2632","SENT"
"2633","SENT"
"2634","SENT"
"2635","FAILED"
"2636","SENT"
"2637","SENT"
"2638","SENT"
"2639","QUEUED"
"2640","SENT"
"2641","SENT"
"2642","SENT"
"2643","SENT"
"2644","SENT"
"2645","SENT"
"2646","SENT"
"2647","SENT"
"2648","SENT"
"2649","SENT"
"2650","SENT"
"2651","SENT"
"2652","FAILED"
"2653","SENT"
"2654","SENT"
"2655","SENT"
"2656","SENT"
"2657","SENT"
"2658","SENT"
"2659","SENT"
"2660","SENT"
"2661","SENT"
"2662","SENT"
"2663","SENT"
"2664","SENT"
"2665","QUEUED"
"2666","SENT"
"2667","SENT"
"2668","SENT"
"2669","FAILED"
"2670","SENT"
"2671","SENT"
"2672","SENT"
"2673","SENT"
"2674","SENT"
"2675","SENT"
"2676","SENT"
"2677","SENT"
"2678","QUEUED"
"2679","SENT"
"2680","SENT"
"2681","SENT"
"2682","SENT"
"2683","SENT"
"2684","SENT"
"2685","SENT"
"2686","FAILED"
"2687","SENT"
"2688","SENT"
"2689","SENT"
"2690","SENT"
"2691","QUEUED"
"2692","SENT"
"2693","SENT"
"2694","SENT"
"2695","SENT"
"2696","SENT"
"2697","SENT"
"2698","SENT"
"2699","SENT"
"2700","SENT"
"2701","SENT"
"2702","SENT"
"2703","FAILED"
"2704","QUEUED"
"2705","SENT"
"2706","SENT"
"2707","SENT"
"2708","SENT"
"2709","SENT"
"2710","SENT"
"2711","SENT"
"2712","SENT"
"2713","SENT"
"2714","SENT"
"2715","SENT"
"2716","SENT"
"2717","QUEUED"
"2718","SENT"
"2719","SENT"
"2720","FAILED"
"2721","SENT"
"2722","SENT"
"2723","SENT"
"2724","SENT"
"2725","SENT"
"2726","SENT"
"2727","SENT"
"2728","SENT"
"2729","SENT"
"2730","QUEUED"
"2731","SENT"
"2732","SENT"
"2733","SENT"
"2734","SENT"
"2735","SENT"
"2736","SENT"
"2737","FAILED"
"2738","SENT"
"2739","SENT"
"2740","SENT"
"2741","SENT"
"2742","SENT"
"2743","QUEUED"
"2744","SENT"
"2745","SENT"
"2746","SENT"
"2747","SENT"
"2748","SENT"
"2749","SENT"
"2750","SENT"
"2751","SENT"
"2752","SENT"
"2753","SENT"
"2754","FAILED"
"2755","SENT"
"2756","QUEUED"
"2757","SENT"
"2758","SENT"
"2759","SENT"
"2760","SENT"
"2761","SENT"
"2762","SENT"
"2763","SENT"
"2764","SENT"
"2765","SENT"
"2766","SENT"
"2767","SENT"
"2768","SENT"
"2769","QUEUED"
"2770","SENT"
"2771","FAILED"
"2772","SENT"
"2773","SENT"
"2774","SENT"
"2775","SENT"
"2776","SENT"
"2777","SENT"
"2778","SENT"
"2779","SENT"
"2780","SENT"
"2781","SENT"
"2782","QUEUED"
"2783","SENT"
"2784","SENT"
"2785","SENT"
"2786","SENT"
"2787","SENT"
"2788","FAILED"
"2789","SENT"
"2790","SENT"
"2791","SENT"
"2792","SENT"
"2793","SENT"
"2794","SENT"
"2795","QUEUED"
"2796","SENT"
"2797","SENT"
"2798","SENT"
"2799","SENT"
"2800","SENT"
"2801","SENT"
"2802","SENT"
"2803","SENT"
"2804","SENT"
"2805","FAILED"
"2806","SENT"
"2807","SENT"
"2808","QUEUED"
"2809","SENT"
"2810","SENT"
"2811","SENT"
"2812","SENT"
"2813","SENT"
"2814","SENT"
"2815","SENT"
"2816","SENT"
"2817","SENT"
"2818","SENT"
"2819","SENT"
"2820","SENT"
"2821","QUEUED"
"2822","FAILED"
"2823","SENT"
"2824","SENT"
"2825","SENT"
"2826","SENT"
"2827","SENT"
"2828","SENT"
"2829","SENT"
"2830","SENT"
"2831","SENT"
"2832","SENT"
"2833","SENT"
"2834","QUEUED"
"2835","SENT"
"2836","SENT"
"2837","SENT"
"2838","SENT"
"2839","FAILED"
"2840","SENT"
"2841","SENT"
"2842","SENT"
"2843","SENT"
"2844","SENT"
"2845","SENT"
"2846","SENT"
"2847","QUEUED"
"2848","SENT"
"2849","SENT"
"2850","SENT"
"2851","SENT"
"2852","SENT"
"2853","SENT"
"2854","SENT"
"2855","SENT"
"2856","FAILED"
"2857","SENT"
"2858","SENT"
"2859","SENT"
"2860","QUEUED"
"2861","SENT"
"2862","SENT"
"2863","SENT"
"2864","SENT"
"2865","SENT"
"2866","SENT"
"2867","SENT"
"2868","SENT"
"2869","SENT"
"2870","SENT"
"2871","SENT"
"2872","SENT"
"2873","FAILED"
"2874","SENT"
"2875","SENT"
"2876","SENT"
"2877","SENT"
"2878","SENT"
"2879","SENT"
"2880","SENT"
"2881","SENT"
"2882","SENT"
"2883","SENT"
"2884","SENT"
"2885","SENT"
"2886","QUEUED"
"2887","SENT"
"2888","SENT"
"2889","SENT"
"2890","FAILED"
"2891","SENT"
"2892","SENT"
"2893","SENT"
"2894","SENT"
"2895","SENT"
"2896","SENT"
"2897","SENT"
"2898","SENT"
"2899","QUEUED"
"2900","SENT"
"2901","SENT"
"2902","SENT"
"2903","SENT"
"2904","SENT"
"2905","SENT"
"2906","SENT"
"2907","FAILED"
"2908","SENT"
"2909","SENT"
"2910","SENT"
"2911","SENT"
"2912","QUEUED"
"2913","SENT"
"2914","SENT"
"2915","SENT"
"2916","SENT"
"2917","SENT"
"2918","SENT"
"2919","SENT"
"2920","SENT"
"2921","SENT"
"2922","SENT"
"2923","SENT"
"2924","FAILED"
"2925","QUEUED"
"2926","SENT"
"2927","SENT"
"2928","SENT"
"2929","SENT"
"2930","SENT"
"2931","SENT"
"2932","SENT"
"2933","SENT"
"2934","SENT"
"2935","SENT"
"2936","SENT"
"2937","SENT"
"2938","QUEUED"
"2939","SENT"
"2940","SENT"
"2941","FAILED"
"2942","SENT"
"2943","SENT"
"2944","SENT"
"2945","SENT"
"2946","SENT"
"2947","SENT"
"2948","SENT"
"2949","SENT"
"2950","SENT"
"2951","QUEUED"
"2952","SENT"
"2953","SENT"
"2954","SENT"
"2955","SENT"
"2956","SENT"
"2957","SENT"
"2958","FAILED"
"2959","SENT"
"2960","SENT"
"2961","SENT"
"2962","SENT"
"2963","SENT"
"2964","QUEUED"
"2965","SENT"
"2966","SENT"
"2967","SENT"
"2968","SENT"
"2969","SENT"
"2970","SENT"
"2971","SENT"
"2972","SENT"
"2973","SENT"
"2974","SENT"
"2975","FAILED"
"2976","SENT"
"2977","QUEUED"
"2978","SENT"
"2979","SENT"
"2980","SENT"
"2981","SENT"
"2982","SENT"
"2983","SENT"
"2984","SENT"
"2985","SENT"
"2986","SENT"
"2987","SENT"
"2988","SENT"
"2989","SENT"
"2990","QUEUED"
"2991","SENT"
"2992","FAILED"
"2993","SENT"
"2994","SENT"
"2995","SENT"
"2996","SENT"
"2997","SENT"
"2998","SENT"
"2999","SENT"
"3000","SENT"
"3001","SENT"
"3002","SENT"
"3003","QUEUED"
"3004","SENT"
"3005","SENT"
"3006","SENT"
"3007","SENT"
"3008","SENT"
"3009","FAILED"
"3010","SENT"
"3011","SENT"
"3012","SENT"
"3013","SENT"
"3014","SENT"
"3015","SENT"
"3016","QUEUED"
"3017","SENT"
"3018","SENT"
"3019","SENT"
"3020","SENT"
"3021","SENT"
"3022","SENT"
"3023","SENT"
"3024","SENT"
"3025","SENT"
"3026","FAILED"
"3027","SENT"
"3028","SENT"
"3029","QUEUED"
"3030","SENT"
"3031","SENT"
"3032","SENT"
"3033","SENT"
"3034","SENT"
"3035","SENT"
"3036","SENT"
"3037","SENT"
"3038","SENT"
"3039","SENT"
"3040","SENT"
"3041","SENT"
"3042","QUEUED"
"3043","FAILED"
"3044","SENT"
"3045","SENT"
"3046","SENT"
"3047","SENT"
"3048","SENT"
"3049","SENT"
"3050","SENT"
"3051","SENT"
"3052","SENT"
"3053","SENT"
"3054","SENT"
"3055","QUEUED"
"3056","SENT"
"3057","SENT"
"3058","SENT"
"3059","SENT"
"3060","FAILED"
"3061","SENT"
"3062","SENT"
"3063","SENT"
"3064","SENT"
"3065","SENT"
"3066","SENT"
"3067","SENT"
"3068","QUEUED"
"3069","SENT"
"3070","SENT"
"3071","SENT"
"3072","SENT"
"3073","SENT"
"3074","SENT"
"3075","SENT"
"3076","SENT"
"3077","FAILED"
"3078","SENT"
"3079","SENT"
"3080","SENT"
"3081","QUEUED"
"3082","SENT"
"3083","SENT"
"3084","SENT"
"3085","SENT"
"3086","SENT"
"3087","SENT"
"3088","SENT"
"3089","SENT"
"3090","SENT"
"3091","SENT"
"3092","SENT"
"3093","SENT"
"3094","FAILED"
"3095","SENT"
"3096","SENT"
"3097","SENT"
"3098","SENT"
"3099","SENT"
"3100","SENT"
"3101","SENT"
"3102","SENT"
"3103","SENT"
"3104","SENT"
"3105","SENT"
"3106","SENT"
"3107","QUEUED"
"3108","SENT"
"3109","SENT"
"3110","SENT"
"3111","FAILED"
"3112","SENT"
"3113","SENT"
"3114","SENT"
"3115","SENT"
"3116","SENT"
"3117","SENT"
"3118","SENT"
"3119","SENT"
"3120","QUEUED"
"3121","SENT"
"3122","SENT"
"3123","SENT"
"3124","SENT"
"3125","SENT"
"3126","SENT"
"3127","SENT"
"3128","FAILED"
"3129","SENT"
"3130","SENT"
"3131","SENT"
"3132","SENT"
"3133","QUEUED"
"3134","SENT"
"3135","SENT"
"3136","SENT"
"3137","SENT"
"3138","SENT"
"3139","SENT"
"3140","SENT"
"3141","SENT"
"3142","SENT"
"3143","SENT"
"3144","SENT"
"3145","FAILED"
"3146","QUEUED"
"3147","SENT"
