"device_code","gps_status"
"GPS-01153","OK"
"GPS-01154","OK"
"GPS-01155","OK"
"GPS-01156","OK"
"GPS-01157","OK"
"GPS-01158","OK"
"GPS-01159","OK"
"GPS-01160","OK"
"GPS-01161","OK"
"GPS-01162","OK"
"GPS-01163","OK"
"GPS-01164","OK"
"GPS-01165","OK"
"GPS-01166","OK"
"GPS-01167","OK"
"GPS-01168","OK"
"GPS-01169","OK"
"GPS-01170","OK"
"GPS-01171","OFFLINE"
"GPS-01172","OK"
"GPS-01173","OK"
"GPS-01174","OK"
"GPS-01175","OK"
"GPS-01176","OK"
"GPS-01177","OK"
"GPS-01178","OK"
"GPS-01179","OK"
"GPS-01180","OK"
"GPS-01181","OK"
"GPS-01182","OK"
"GPS-01183","OK"
"GPS-01184","OK"
"GPS-01185","OK"
"GPS-01186","OK"
"GPS-01187","OK"
"GPS-01188","OK"
"GPS-01189","OK"
"GPS-01190","OK"
"GPS-01191","SIGNAL_LOST"
"GPS-01192","OK"
"GPS-01193","OK"
"GPS-01194","OK"
"GPS-01195","OK"
"GPS-01196","OK"
"GPS-01197","OK"
"GPS-01198","OK"
"GPS-01199","OK"
"GPS-01200","OK"
"GPS-01201","OK"
"GPS-01202","OK"
"GPS-01203","OK"
"GPS-01204","OK"
"GPS-01205","OK"
"GPS-01206","OK"
"GPS-01207","OK"
"GPS-01208","OK"
"GPS-01209","OK"
"GPS-01210","OK"
"GPS-01211","OK"
"GPS-01212","OK"
"GPS-01213","OK"
"GPS-01214","OK"
"GPS-01215","OK"
"GPS-01216","OK"
"GPS-01217","OK"
"GPS-01218","OK"
"GPS-01219","OK"
"GPS-01220","OK"
"GPS-01221","OK"
"GPS-01222","OK"
"GPS-01223","OK"
"GPS-01224","OK"
"GPS-01225","OK"
"GPS-01226","OK"
"GPS-01227","OK"
"GPS-01228","OK"
"GPS-01229","OK"
"GPS-01230","OK"
"GPS-01231","OK"
"GPS-01232","OK"
"GPS-01233","OK"
"GPS-01234","OK"
"GPS-01235","OK"
"GPS-01236","OK"
"GPS-01237","OK"
"GPS-01238","OK"
"GPS-01239","OK"
"GPS-01240","OK"
"GPS-01241","OK"
"GPS-01242","OK"
"GPS-01243","OK"
"GPS-01244","OK"
"GPS-01245","OK"
"GPS-01246","OK"
"GPS-01247","OK"
"GPS-01248","OK"
"GPS-01249","OK"
"GPS-01250","OK"
"GPS-01251","OK"
"GPS-01252","OK"
"GPS-01253","OK"
"GPS-01254","OK"
"GPS-01255","OK"
"GPS-01256","OK"
"GPS-01257","OK"
"GPS-01258","OK"
"GPS-01259","OK"
"GPS-01260","OK"
"GPS-01261","SIGNAL_LOST"
"GPS-01262","OK"
"GPS-01263","OK"
"GPS-01264","OK"
"GPS-01265","OK"
"GPS-01266","OK"
"GPS-01267","OK"
"GPS-01268","OK"
"GPS-01269","OK"
"GPS-01270","OK"
"GPS-01271","OK"
"GPS-01272","OK"
"GPS-01273","OK"
"GPS-01274","OK"
"GPS-01275","OK"
"GPS-01276","OK"
"GPS-01277","OK"
"GPS-01278","OK"
"GPS-01279","OK"
"GPS-01280","OK"
"GPS-01281","OK"
"GPS-01282","OK"
"GPS-01283","OK"
"GPS-01284","OK"
"GPS-01285","OK"
"GPS-01286","OK"
"GPS-01287","OK"
"GPS-01288","OK"
"GPS-01289","OK"
"GPS-01290","OK"
"GPS-01291","OK"
"GPS-01292","OK"
"GPS-01293","OK"
"GPS-01294","OK"
"GPS-01295","OK"
"GPS-01296","OK"
"GPS-01297","OK"
"GPS-01298","OK"
"GPS-01299","OK"
"GPS-01300","OK"
"GPS-01301","OFFLINE"
"GPS-01302","OK"
"GPS-01303","OK"
"GPS-01304","OK"
"GPS-01305","OK"
"GPS-01306","OK"
"GPS-01307","OK"
"GPS-01308","OK"
"GPS-01309","OK"
"GPS-01310","OK"
"GPS-01311","OK"
"GPS-01312","OK"
"GPS-01313","OK"
"GPS-01314","OK"
"GPS-01315","OK"
"GPS-01316","OK"
"GPS-01317","OK"
"GPS-01318","OK"
"GPS-01319","OK"
"GPS-01320","OK"
"GPS-01321","OK"
"GPS-01322","OK"
"GPS-01323","OK"
"GPS-01324","OK"
"GPS-01325","OK"
"GPS-01326","OK"
"GPS-01327","OK"
"GPS-01328","OK"
"GPS-01329","OK"
"GPS-01330","OK"
"GPS-01331","SIGNAL_LOST"
"GPS-01332","OK"
"GPS-01333","OK"
"GPS-01334","OK"
"GPS-01335","OK"
"GPS-01336","OK"
"GPS-01337","OK"
"GPS-01338","OK"
"GPS-01339","OK"
"GPS-01340","OK"
"GPS-01341","OK"
"GPS-01342","OK"
"GPS-01343","OK"
"GPS-01344","OK"
"GPS-01345","OK"
"GPS-01346","OK"
"GPS-01347","OK"
"GPS-01348","OK"
"GPS-01349","OK"
"GPS-01350","OK"
"GPS-01351","OK"
"GPS-01352","OK"
"GPS-01353","OK"
"GPS-01354","OK"
"GPS-01355","OK"
"GPS-01356","OK"
"GPS-01357","OK"
"GPS-01358","OK"
"GPS-01359","OK"
"GPS-01360","OK"
"GPS-01361","OK"
"GPS-01362","OK"
"GPS-01363","OK"
"GPS-01364","OK"
"GPS-01365","OK"
"GPS-01366","OK"
"GPS-01367","OK"
"GPS-01368","OK"
"GPS-01369","OK"
"GPS-01370","OK"
"GPS-01371","OK"
"GPS-01372","OK"
"GPS-01373","OK"
"GPS-01374","OK"
"GPS-01375","OK"
"GPS-01376","OK"
"GPS-01377","OK"
"GPS-01378","OK"
"GPS-01379","OK"
"GPS-01380","OK"
"GPS-01381","OK"
"GPS-01382","OK"
"GPS-01383","OK"
"GPS-01384","OK"
"GPS-01385","OK"
"GPS-01386","OK"
"GPS-01387","OK"
"GPS-01388","OK"
"GPS-01389","OK"
"GPS-01390","OK"
"GPS-01391","OK"
"GPS-01392","OK"
"GPS-01393","OK"
"GPS-01394","OK"
"GPS-01395","OK"
"GPS-01396","OK"
"GPS-01397","OK"
"GPS-01398","OK"
"GPS-01399","OK"
"GPS-01400","OK"
"GPS-01401","SIGNAL_LOST"
"GPS-01402","OK"
"GPS-01403","OK"
"GPS-01404","OK"
"GPS-01405","OK"
"GPS-01406","OK"
"GPS-01407","OK"
"GPS-01408","OK"
"GPS-01409","OK"
"GPS-01410","OK"
"GPS-01411","OK"
"GPS-01412","OK"
"GPS-01413","OK"
"GPS-01414","OK"
"GPS-01415","OK"
"GPS-01416","OK"
"GPS-01417","OK"
"GPS-01418","OK"
"GPS-01419","OK"
"GPS-01420","OK"
"GPS-01421","OK"
"GPS-01422","OK"
"GPS-01423","OK"
"GPS-01424","OK"
"GPS-01425","OK"
"GPS-01426","OK"
"GPS-01427","OK"
"GPS-01428","OK"
"GPS-01429","OK"
"GPS-01430","OK"
"GPS-01431","OFFLINE"
"GPS-01432","OK"
"GPS-01433","OK"
"GPS-01434","OK"
"GPS-01435","OK"
"GPS-01436","OK"
"GPS-01437","OK"
"GPS-01438","OK"
"GPS-01439","OK"
"GPS-01440","OK"
"GPS-01441","OK"
"GPS-01442","OK"
"GPS-01443","OK"
"GPS-01444","OK"
"GPS-01445","OK"
"GPS-01446","OK"
"GPS-01447","OK"
"GPS-01448","OK"
"GPS-01449","OK"
"GPS-01450","OK"
"GPS-01451","OK"
"GPS-01452","OK"
"GPS-01453","OK"
"GPS-01454","OK"
"GPS-01455","OK"
"GPS-01456","OK"
"GPS-01457","OK"
"GPS-01458","OK"
"GPS-01459","OK"
"GPS-01460","OK"
"GPS-01461","OK"
"GPS-01462","OK"
"GPS-01463","OK"
"GPS-01464","OK"
"GPS-01465","OK"
"GPS-01466","OK"
"GPS-01467","OK"
"GPS-01468","OK"
"GPS-01469","OK"
"GPS-01470","OK"
"GPS-01471","SIGNAL_LOST"
"GPS-01472","OK"
"GPS-01473","OK"
"GPS-01474","OK"
"GPS-01475","OK"
"GPS-01476","OK"
"GPS-01477","OK"
"GPS-01478","OK"
"GPS-01479","OK"
"GPS-01480","OK"
"GPS-01481","OK"
"GPS-01482","OK"
"GPS-01483","OK"
"GPS-01484","OK"
"GPS-01485","OK"
"GPS-01486","OK"
"GPS-01487","OK"
"GPS-01488","OK"
"GPS-01489","OK"
"GPS-01490","OK"
"GPS-01491","OK"
"GPS-01492","OK"
"GPS-01493","OK"
"GPS-01494","OK"
"GPS-01495","OK"
"GPS-01496","OK"
"GPS-01497","OK"
"GPS-01498","OK"
"GPS-01499","OK"
"GPS-01500","OK"
"GPS-01501","OK"
"GPS-01502","OK"
"GPS-01503","OK"
"GPS-01504","OK"
"GPS-01505","OK"
"GPS-01506","OK"
"GPS-01507","OK"
"GPS-01508","OK"
"GPS-01509","OK"
"GPS-01510","OK"
"GPS-01511","OK"
"GPS-01512","OK"
"GPS-01513","OK"
"GPS-01514","OK"
"GPS-01515","OK"
"GPS-01516","OK"
"GPS-01517","OK"
"GPS-01518","OK"
"GPS-01519","OK"
"GPS-01520","OK"
"GPS-01521","OK"
"GPS-01522","OK"
"GPS-01523","OK"
"GPS-01524","OK"
"GPS-01525","OK"
"GPS-01526","OK"
"GPS-01527","OK"
"GPS-01528","OK"
"GPS-01529","OK"
"GPS-01530","OK"
"GPS-01531","OK"
"GPS-01532","OK"
"GPS-01533","OK"
"GPS-01534","OK"
"GPS-01535","OK"
"GPS-01536","OK"
"GPS-01537","OK"
"GPS-01538","OK"
"GPS-01539","OK"
"GPS-01540","OK"
"GPS-01541","SIGNAL_LOST"
"GPS-01542","OK"
"GPS-01543","OK"
"GPS-01544","OK"
"GPS-01545","OK"
"GPS-01546","OK"
"GPS-01547","OK"
"GPS-01548","OK"
"GPS-01549","OK"
"GPS-01550","OK"
"GPS-01551","OK"
"GPS-01552","OK"
"GPS-01553","OK"
"GPS-01554","OK"
"GPS-01555","OK"
"GPS-01556","OK"
"GPS-01557","OK"
"GPS-01558","OK"
"GPS-01559","OK"
"GPS-01560","OK"
"GPS-01561","OFFLINE"
"GPS-01562","OK"
"GPS-01563","OK"
"GPS-01564","OK"
"GPS-01565","OK"
"GPS-01566","OK"
"GPS-01567","OK"
"GPS-01568","OK"
"GPS-01569","OK"
"GPS-01570","OK"
"GPS-01571","OK"
"GPS-01572","OK"
"GPS-01573","OK"
"GPS-01574","OK"
"GPS-01575","OK"
"GPS-01576","OK"
"GPS-01577","OK"
"GPS-01578","OK"
"GPS-01579","OK"
"GPS-01580","OK"
"GPS-01581","OK"
"GPS-01582","OK"
"GPS-01583","OK"
"GPS-01584","OK"
"GPS-01585","OK"
"GPS-01586","OK"
"GPS-01587","OK"
"GPS-01588","OK"
"GPS-01589","OK"
"GPS-01590","OK"
"GPS-01591","OK"
"GPS-01592","OK"
"GPS-01593","OK"
"GPS-01594","OK"
"GPS-01595","OK"
"GPS-01596","OK"
"GPS-01597","OK"
"GPS-01598","OK"
"GPS-01599","OK"
"GPS-01600","OK"
"GPS-01601","OK"
"GPS-01602","OK"
"GPS-01603","OK"
"GPS-01604","OK"
"GPS-01605","OK"
"GPS-01606","OK"
"GPS-01607","OK"
"GPS-01608","OK"
"GPS-01609","OK"
"GPS-01610","OK"
"GPS-01611","SIGNAL_LOST"
"GPS-01612","OK"
"GPS-01613","OK"
"GPS-01614","OK"
"GPS-01615","OK"
"GPS-01616","OK"
"GPS-01617","OK"
"GPS-01618","OK"
"GPS-01619","OK"
"GPS-01620","OK"
"GPS-01621","OK"
"GPS-01622","OK"
"GPS-01623","OK"
"GPS-01624","OK"
"GPS-01625","OK"
"GPS-01626","OK"
"GPS-01627","OK"
"GPS-01628","OK"
"GPS-01629","OK"
"GPS-01630","OK"
"GPS-01631","OK"
"GPS-01632","OK"
"GPS-01633","OK"
"GPS-01634","OK"
"GPS-01635","OK"
"GPS-01636","OK"
"GPS-01637","OK"
"GPS-01638","OK"
"GPS-01639","OK"
"GPS-01640","OK"
"GPS-01641","OK"
"GPS-01642","OK"
"GPS-01643","OK"
"GPS-01644","OK"
"GPS-01645","OK"
"GPS-01646","OK"
"GPS-01647","OK"
"GPS-01648","OK"
"GPS-01649","OK"
"GPS-01650","OK"
"GPS-01651","OK"
"GPS-01652","OK"
"GPS-01653","OK"
"GPS-01654","OK"
"GPS-01655","OK"
"GPS-01656","OK"
"GPS-01657","OK"
"GPS-01658","OK"
"GPS-01659","OK"
"GPS-01660","OK"
"GPS-01661","OK"
"GPS-01662","OK"
"GPS-01663","OK"
"GPS-01664","OK"
"GPS-01665","OK"
"GPS-01666","OK"
"GPS-01667","OK"
"GPS-01668","OK"
"GPS-01669","OK"
"GPS-01670","OK"
"GPS-01671","OK"
"GPS-01672","OK"
"GPS-01673","OK"
"GPS-01674","OK"
"GPS-01675","OK"
"GPS-01676","OK"
"GPS-01677","OK"
"GPS-01678","OK"
"GPS-01679","OK"
"GPS-01680","OK"
"GPS-01681","SIGNAL_LOST"
"GPS-01682","OK"
"GPS-01683","OK"
"GPS-01684","OK"
"GPS-01685","OK"
"GPS-01686","OK"
"GPS-01687","OK"
"GPS-01688","OK"
"GPS-01689","OK"
"GPS-01690","OK"
"GPS-01691","OFFLINE"
"GPS-01692","OK"
"GPS-01693","OK"
"GPS-01694","OK"
"GPS-01695","OK"
"GPS-01696","OK"
"GPS-01697","OK"
"GPS-01698","OK"
"GPS-01699","OK"
"GPS-01700","OK"
"GPS-01701","OK"
"GPS-01702","OK"
"GPS-01703","OK"
"GPS-01704","OK"
"GPS-01705","OK"
"GPS-01706","OK"
"GPS-01707","OK"
"GPS-01708","OK"
"GPS-01709","OK"
"GPS-01710","OK"
"GPS-01711","OK"
"GPS-01712","OK"
"GPS-01713","OK"
"GPS-01714","OK"
"GPS-01715","OK"
"GPS-01716","OK"
"GPS-01717","OK"
"GPS-01718","OK"
"GPS-01719","OK"
"GPS-01720","OK"
"GPS-01721","OK"
"GPS-01722","OK"
"GPS-01723","OK"
"GPS-01724","OK"
"GPS-01725","OK"
"GPS-01726","OK"
"GPS-01727","OK"
"GPS-01728","OK"
"GPS-01729","OK"
"GPS-01730","OK"
"GPS-01731","OK"
"GPS-01732","OK"
"GPS-01733","OK"
"GPS-01734","OK"
"GPS-01735","OK"
"GPS-01736","OK"
"GPS-01737","OK"
"GPS-01738","OK"
"GPS-01739","OK"
"GPS-01740","OK"
"GPS-01741","OK"
"GPS-01742","OK"
"GPS-01743","OK"
"GPS-01744","OK"
"GPS-01745","OK"
"GPS-01746","OK"
"GPS-01747","OK"
"GPS-01748","OK"
"GPS-01749","OK"
"GPS-01750","OK"
"GPS-01751","SIGNAL_LOST"
"GPS-01752","OK"
"GPS-01753","OK"
"GPS-01754","OK"
"GPS-01755","OK"
"GPS-01756","OK"
"GPS-01757","OK"
"GPS-01758","OK"
"GPS-01759","OK"
"GPS-01760","OK"
"GPS-01761","OK"
"GPS-01762","OK"
"GPS-01763","OK"
"GPS-01764","OK"
"GPS-01765","OK"
"GPS-01766","OK"
"GPS-01767","OK"
"GPS-01768","OK"
"GPS-01769","OK"
"GPS-01770","OK"
"GPS-01771","OK"
"GPS-01772","OK"
"GPS-01773","OK"
"GPS-01774","OK"
"GPS-01775","OK"
"GPS-01776","OK"
"GPS-01777","OK"
"GPS-01778","OK"
"GPS-01779","OK"
"GPS-01780","OK"
"GPS-01781","OK"
"GPS-01782","OK"
"GPS-01783","OK"
"GPS-01784","OK"
"GPS-01785","OK"
"GPS-01786","OK"
"GPS-01787","OK"
"GPS-01788","OK"
"GPS-01789","OK"
"GPS-01790","OK"
"GPS-01791","OK"
"GPS-01792","OK"
"GPS-01793","OK"
"GPS-01794","OK"
"GPS-01795","OK"
"GPS-01796","OK"
"GPS-01797","OK"
"GPS-01798","OK"
"GPS-01799","OK"
"GPS-01800","OK"
"GPS-01801","OK"
"GPS-01802","OK"
"GPS-01803","OK"
"GPS-01804","OK"
"GPS-01805","OK"
"GPS-01806","OK"
"GPS-01807","OK"
"GPS-01808","OK"
"GPS-01809","OK"
"GPS-01810","OK"
"GPS-01811","OK"
"GPS-01812","OK"
"GPS-01813","OK"
"GPS-01814","OK"
"GPS-01815","OK"
"GPS-01816","OK"
"GPS-01817","OK"
"GPS-01818","OK"
"GPS-01819","OK"
"GPS-01820","OK"
"GPS-01821","SIGNAL_LOST"
"GPS-01822","OK"
"GPS-01823","OK"
"GPS-01824","OK"
"GPS-01825","OK"
"GPS-01826","OK"
"GPS-01827","OK"
"GPS-01828","OK"
"GPS-01829","OK"
"GPS-01830","OK"
"GPS-01831","OK"
"GPS-01832","OK"
"GPS-01833","OK"
"GPS-01834","OK"
"GPS-01835","OK"
"GPS-01836","OK"
"GPS-01837","OK"
"GPS-01838","OK"
"GPS-01839","OK"
"GPS-01840","OK"
"GPS-01841","OK"
"GPS-01842","OK"
"GPS-01843","OK"
"GPS-01844","OK"
"GPS-01845","OK"
"GPS-01846","OK"
"GPS-01847","OK"
"GPS-01848","OK"
"GPS-01849","OK"
"GPS-01850","OK"
"GPS-01851","OK"
"GPS-01852","OK"
"GPS-01853","OK"
"GPS-01854","OK"
"GPS-01855","OK"
"GPS-01856","OK"
"GPS-01857","OK"
"GPS-01858","OK"
"GPS-01859","OK"
"GPS-01860","OK"
"GPS-01861","OK"
"GPS-01862","OK"
"GPS-01863","OK"
"GPS-01864","OK"
"GPS-01865","OK"
"GPS-01866","OK"
"GPS-01867","OK"
"GPS-01868","OK"
"GPS-01869","OK"
"GPS-01870","OK"
"GPS-01871","OK"
"GPS-01872","OK"
"GPS-01873","OK"
"GPS-01874","OK"
"GPS-01875","OK"
"GPS-01876","OK"
"GPS-01877","OK"
"GPS-01878","OK"
"GPS-01879","OK"
"GPS-01880","OK"
"GPS-01881","OK"
"GPS-01882","OK"
"GPS-01883","OK"
"GPS-01884","OK"
"GPS-01885","OK"
"GPS-01886","OK"
"GPS-01887","OK"
"GPS-01888","OK"
"GPS-01889","OK"
"GPS-01890","OK"
"GPS-01891","SIGNAL_LOST"
"GPS-01892","OK"
"GPS-01893","OK"
"GPS-01894","OK"
"GPS-01895","OK"
"GPS-01896","OK"
"GPS-01897","OK"
"GPS-01898","OK"
"GPS-01899","OK"
"GPS-01900","OK"
"GPS-01901","OK"
"GPS-01902","OK"
"GPS-01903","OK"
"GPS-01904","OK"
"GPS-01905","OK"
"GPS-01906","OK"
"GPS-01907","OK"
"GPS-01908","OK"
"GPS-01909","OK"
"GPS-01910","OK"
"GPS-01911","OK"
"GPS-01912","OK"
"GPS-01913","OK"
"GPS-01914","OK"
"GPS-01915","OK"
"GPS-01916","OK"
"GPS-01917","OK"
"GPS-01918","OK"
"GPS-01919","OK"
"GPS-01920","OK"
"GPS-01921","OK"
"GPS-01922","OK"
"GPS-01923","OK"
"GPS-01924","OK"
"GPS-01925","OK"
"GPS-01926","OK"
"GPS-01927","OK"
"GPS-01928","OK"
"GPS-01929","OK"
"GPS-01930","OK"
"GPS-01931","OK"
"GPS-01932","OK"
"GPS-01933","OK"
"GPS-01934","OK"
"GPS-01935","OK"
"GPS-01936","OK"
"GPS-01937","OK"
"GPS-01938","OK"
"GPS-01939","OK"
"GPS-01940","OK"
"GPS-01941","OK"
"GPS-01942","OK"
"GPS-01943","OK"
"GPS-01944","OK"
"GPS-01945","OK"
"GPS-01946","OK"
"GPS-01947","OK"
"GPS-01948","OK"
"GPS-01949","OK"
"GPS-01950","OK"
"GPS-01951","OFFLINE"
"GPS-01952","OK"
"GPS-01953","OK"
"GPS-01954","OK"
"GPS-01955","OK"
"GPS-01956","OK"
"GPS-01957","OK"
"GPS-01958","OK"
"GPS-01959","OK"
"GPS-01960","OK"
"GPS-01961","SIGNAL_LOST"
"GPS-01962","OK"
"GPS-01963","OK"
"GPS-01964","OK"
"GPS-01965","OK"
"GPS-01966","OK"
"GPS-01967","OK"
"GPS-01968","OK"
"GPS-01969","OK"
"GPS-01970","OK"
"GPS-01971","OK"
"GPS-01972","OK"
"GPS-01973","OK"
"GPS-01974","OK"
"GPS-01975","OK"
"GPS-01976","OK"
"GPS-01977","OK"
"GPS-01978","OK"
"GPS-01979","OK"
"GPS-01980","OK"
"GPS-01981","OK"
"GPS-01982","OK"
"GPS-01983","OK"
"GPS-01984","OK"
"GPS-01985","OK"
"GPS-01986","OK"
"GPS-01987","OK"
"GPS-01988","OK"
"GPS-01989","OK"
"GPS-01990","OK"
"GPS-01991","OK"
"GPS-01992","OK"
"GPS-01993","OK"
"GPS-01994","OK"
"GPS-01995","OK"
"GPS-01996","OK"
"GPS-01997","OK"
"GPS-01998","OK"
"GPS-01999","OK"
"GPS-02000","OK"
"GPS-02001","OK"
"GPS-02002","OK"
"GPS-02003","OK"
"GPS-02004","OK"
"GPS-02005","OK"
"GPS-02006","OK"
"GPS-02007","OK"
"GPS-02008","OK"
"GPS-02009","OK"
"GPS-02010","OK"
"GPS-02011","OK"
"GPS-02012","OK"
"GPS-02013","OK"
"GPS-02014","OK"
"GPS-02015","OK"
"GPS-02016","OK"
"GPS-02017","OK"
"GPS-02018","OK"
"GPS-02019","OK"
"GPS-02020","OK"
"GPS-02021","OK"
"GPS-02022","OK"
"GPS-02023","OK"
"GPS-02024","OK"
"GPS-02025","OK"
"GPS-02026","OK"
"GPS-02027","OK"
"GPS-02028","OK"
"GPS-02029","OK"
"GPS-02030","OK"
"GPS-02031","SIGNAL_LOST"
"GPS-02032","OK"
"GPS-02033","OK"
"GPS-02034","OK"
"GPS-02035","OK"
"GPS-02036","OK"
"GPS-02037","OK"
"GPS-02038","OK"
"GPS-02039","OK"
"GPS-02040","OK"
"GPS-02041","OK"
"GPS-02042","OK"
"GPS-02043","OK"
"GPS-02044","OK"
"GPS-02045","OK"
"GPS-02046","OK"
"GPS-02047","OK"
"GPS-02048","OK"
"GPS-02049","OK"
"GPS-02050","OK"
"GPS-02051","OK"
"GPS-02052","OK"
"GPS-02053","OK"
"GPS-02054","OK"
"GPS-02055","OK"
"GPS-02056","OK"
"GPS-02057","OK"
"GPS-02058","OK"
"GPS-02059","OK"
"GPS-02060","OK"
"GPS-02061","OK"
"GPS-02062","OK"
"GPS-02063","OK"
"GPS-02064","OK"
"GPS-02065","OK"
"GPS-02066","OK"
"GPS-02067","OK"
"GPS-02068","OK"
"GPS-02069","OK"
"GPS-02070","OK"
"GPS-02071","OK"
"GPS-02072","OK"
"GPS-02073","OK"
"GPS-02074","OK"
"GPS-02075","OK"
"GPS-02076","OK"
"GPS-02077","OK"
"GPS-02078","OK"
"GPS-02079","OK"
"GPS-02080","OK"
"GPS-02081","OFFLINE"
"GPS-02082","OK"
"GPS-02083","OK"
"GPS-02084","OK"
"GPS-02085","OK"
"GPS-02086","OK"
"GPS-02087","OK"
"GPS-02088","OK"
"GPS-02089","OK"
"GPS-02090","OK"
"GPS-02091","OK"
"GPS-02092","OK"
"GPS-02093","OK"
"GPS-02094","OK"
"GPS-02095","OK"
"GPS-02096","OK"
"GPS-02097","OK"
"GPS-02098","OK"
"GPS-02099","OK"
"GPS-02100","OK"
"GPS-02101","SIGNAL_LOST"
"GPS-02102","OK"
"GPS-02103","OK"
"GPS-02104","OK"
"GPS-02105","OK"
"GPS-02106","OK"
"GPS-02107","OK"
"GPS-02108","OK"
"GPS-02109","OK"
"GPS-02110","OK"
"GPS-02111","OK"
"GPS-02112","OK"
"GPS-02113","OK"
"GPS-02114","OK"
"GPS-02115","OK"
"GPS-02116","OK"
"GPS-02117","OK"
"GPS-02118","OK"
"GPS-02119","OK"
"GPS-02120","OK"
"GPS-02121","OK"
"GPS-02122","OK"
"GPS-02123","OK"
"GPS-02124","OK"
"GPS-02125","OK"
"GPS-02126","OK"
"GPS-02127","OK"
"GPS-02128","OK"
"GPS-02129","OK"
"GPS-02130","OK"
"GPS-02131","OK"
"GPS-02132","OK"
"GPS-02133","OK"
"GPS-02134","OK"
"GPS-02135","OK"
"GPS-02136","OK"
"GPS-02137","OK"
"GPS-02138","OK"
"GPS-02139","OK"
"GPS-02140","OK"
"GPS-02141","OK"
"GPS-02142","OK"
"GPS-02143","OK"
"GPS-02144","OK"
"GPS-02145","OK"
"GPS-02146","OK"
"GPS-02147","OK"
"GPS-02148","OK"
"GPS-02149","OK"
"GPS-02150","OK"
"GPS-02151","OK"
"GPS-02152","OK"
"GPS-02153","OK"
"GPS-02154","OK"
"GPS-02155","OK"
"GPS-02156","OK"
"GPS-02157","OK"
"GPS-02158","OK"
"GPS-02159","OK"
"GPS-02160","OK"
"GPS-02161","OK"
"GPS-02162","OK"
"GPS-02163","OK"
"GPS-02164","OK"
"GPS-02165","OK"
"GPS-02166","OK"
"GPS-02167","OK"
"GPS-02168","OK"
"GPS-02169","OK"
"GPS-02170","OK"
"GPS-02171","SIGNAL_LOST"
"GPS-02172","OK"
"GPS-02173","OK"
"GPS-02174","OK"
"GPS-02175","OK"
"GPS-02176","OK"
"GPS-02177","OK"
"GPS-02178","OK"
"GPS-02179","OK"
"GPS-02180","OK"
"GPS-02181","OK"
"GPS-02182","OK"
"GPS-02183","OK"
"GPS-02184","OK"
"GPS-02185","OK"
"GPS-02186","OK"
"GPS-02187","OK"
"GPS-02188","OK"
"GPS-02189","OK"
"GPS-02190","OK"
"GPS-02191","OK"
"GPS-02192","OK"
"GPS-02193","OK"
"GPS-02194","OK"
"GPS-02195","OK"
"GPS-02196","OK"
"GPS-02197","OK"
"GPS-02198","OK"
"GPS-02199","OK"
"GPS-02200","OK"
"GPS-02201","OK"
"GPS-02202","OK"
"GPS-02203","OK"
"GPS-02204","OK"
"GPS-02205","OK"
"GPS-02206","OK"
"GPS-02207","OK"
"GPS-02208","OK"
"GPS-02209","OK"
"GPS-02210","OK"
"GPS-02211","OFFLINE"
"GPS-02212","OK"
"GPS-02213","OK"
"GPS-02214","OK"
"GPS-02215","OK"
"GPS-02216","OK"
"GPS-02217","OK"
"GPS-02218","OK"
"GPS-02219","OK"
"GPS-02220","OK"
"GPS-02221","OK"
"GPS-02222","OK"
"GPS-02223","OK"
"GPS-02224","OK"
"GPS-02225","OK"
"GPS-02226","OK"
"GPS-02227","OK"
"GPS-02228","OK"
"GPS-02229","OK"
"GPS-02230","OK"
"GPS-02231","OK"
"GPS-02232","OK"
"GPS-02233","OK"
"GPS-02234","OK"
"GPS-02235","OK"
"GPS-02236","OK"
"GPS-02237","OK"
"GPS-02238","OK"
"GPS-02239","OK"
"GPS-02240","OK"
"GPS-02241","SIGNAL_LOST"
"GPS-02242","OK"
"GPS-02243","OK"
"GPS-02244","OK"
"GPS-02245","OK"
"GPS-02246","OK"
"GPS-02247","OK"
"GPS-02248","OK"
"GPS-02249","OK"
"GPS-02250","OK"
"GPS-02251","OK"
"GPS-02252","OK"
"GPS-02253","OK"
"GPS-02254","OK"
"GPS-02255","OK"
"GPS-02256","OK"
"GPS-02257","OK"
"GPS-02258","OK"
"GPS-02259","OK"
"GPS-02260","OK"
"GPS-02261","OK"
"GPS-02262","OK"
"GPS-02263","OK"
"GPS-02264","OK"
"GPS-02265","OK"
"GPS-02266","OK"
"GPS-02267","OK"
"GPS-02268","OK"
"GPS-02269","OK"
"GPS-02270","OK"
"GPS-02271","OK"
"GPS-02272","OK"
"GPS-02273","OK"
"GPS-02274","OK"
"GPS-02275","OK"
"GPS-02276","OK"
"GPS-02277","OK"
"GPS-02278","OK"
"GPS-02279","OK"
"GPS-02280","OK"
"GPS-02281","OK"
"GPS-02282","OK"
"GPS-02283","OK"
"GPS-02284","OK"
"GPS-02285","OK"
"GPS-02286","OK"
"GPS-02287","OK"
"GPS-02288","OK"
"GPS-02289","OK"
"GPS-02290","OK"
"GPS-02291","OK"
"GPS-02292","OK"
"GPS-02293","OK"
"GPS-02294","OK"
"GPS-02295","OK"
"GPS-02296","OK"
"GPS-02297","OK"
"GPS-02298","OK"
"GPS-02299","OK"
"GPS-02300","OK"
"GPS-02301","OK"
"GPS-02302","OK"
"GPS-02303","OK"
"GPS-02304","OK"
